title,price,image_url,status,link
Airpods Pro 2nd Generation With Magsafe Charging Case,$48.90,https://i.ebayimg.com/thumbs/images/g/ABEAAOSwpyVlFf31/s-l300.jpg,Open Box,https://www.ebay.com/itm/196042041620?hash=item2da5042914:g:ABEAAOSwpyVlFf31&amdata=enc%3AAQAIAAAAwDSgA9zD1sF0JuT087s33LwZKFavDJFr5KwCILBYfJPbIqrF7CayVI1H2IZ3ScbCU9nG4ehUGUBuePg%2BnwNAbqsPFvNPhHLzADk4DXAUyChfQ16UBXt6XoZABXmoXyMGuqhhyTjz5pH%2FsvpoHFARfBRREXErZR%2FHbFvzTgZDyVrfRGrr7hyeuOQbuWysPurJUA09T0lB9dzW9Rm5M67LLMOzPm0DDC%2FXShlQ4z0Hx3fTkpXEJwdfT4XApLClm8Qj1Q%3D%3D%7Ctkp%3ABk9SR9DvxPjyYg
Apple AirPods Pro with Wireless Charging Case - White,$25.00,https://i.ebayimg.com/thumbs/images/g/WPQAAOSwEmRlLcx~/s-l300.jpg,Pre-Owned,https://www.ebay.com/itm/394968861754?hash=item5bf5fa8c3a:g:WPQAAOSwEmRlLcx~&amdata=enc%3AAQAIAAAAwCMrt4UGRA%2F%2BGre6bXkop6tsxhOW7rP8nUsGR8xMhARooVOEFPyO%2Fr8tGDUe2xuswLLXUAYDfGXL0wTwSH%2FYKyeX2qITjndwG6o9GM0PcRWbaUAxUPEbYSAEwJhMEBYLEDdAzVdBPK1GFOLfYVvRWlK10DisgTcT%2Fx6ifIjLD70WqKuQkB%2F%2BXMqfLyC9x4NtTQDXTwAeGseQ7jX1YTaadFHJ%2BMTm7mWkNyEoYJAmjWKs1vztIqCchVL0KXtdmsgN%2FQ%3D%3D%7Ctkp%3ABk9SR9DvxPjyYg
AirPods Pro 2nd Generation With MagSafe Charging Case.,$90.00,https://i.ebayimg.com/thumbs/images/g/3UAAAOSwuA9lLvNO/s-l300.jpg,Brand New,https://www.ebay.com/itm/374994950106?hash=item574f70d7da:g:3UAAAOSwuA9lLvNO&amdata=enc%3AAQAIAAAAwIEYzAjPsK9tCykOzag9I%2B2UPCwl5dOr9HCWKiyrKzaowOfT6xESIgatc3tQaHhVY4duNgujObFj%2BhyQNcuWvz7zpq4WL9aVdJ1m73LmBQqr65%2F7sPNFK2V4zUvu5uGzVrFlVreWrV%2BL%2Bhvos5Hjw%2F7wtc8g2Lo1ygBzRlzAkE%2B%2FvaM%2BU8HEPWpjVifoqHyPH1aENT9nH%2F%2FqaRXnwkHf9fEL1eYf%2F0VSQx2BD7ba6j%2BKNExiDLnQaHtgaGY607N90A%3D%3D%7Ctkp%3ABk9SR9DvxPjyYg
Apple AirPods Pro 2nd Generation with MagSafe Wireless Charging Case - White,$89.00,https://i.ebayimg.com/thumbs/images/g/lVIAAOSw2oBlLqcX/s-l300.jpg,Pre-Owned,https://www.ebay.com/itm/145400553546?hash=item21da8c604a:g:lVIAAOSw2oBlLqcX&amdata=enc%3AAQAIAAAA4OVk0la33mEsbiF3i6gsutcaHy7EJhV6%2FgVHAsWEOWM2bV22PRYOkorEuq5CTTgpDXIDLmDwM2OEUmI3bydFCUkEJlc104EPGYuzBNVdF1c5vtUUOTNWK%2FjgXhZxpyw8MY7mD%2BfH4PzQtP3ysgamUVZ70H%2BtcJSILgGc7HgErWJBdUma6Y%2BHJ7P4ZjsylraJ8whhLfUNGCyYhVSjGsELPr2MbyJOOCfHevkN8xrYkaA4f0M8kQJKuyD3EJ9V0PNaDj1CP01ozOV%2BPSZlw9Lx3QCFmFaSEi2Udk7yXPwf%2FMbJ%7Ctkp%3ABk9SR9DvxPjyYg
APPLE AIRPODS PRO2BLUETOOTH EARBUDS EARPHONE HEADSET WITH WIRELESS CHARGING CASE,$75.00,https://i.ebayimg.com/thumbs/images/g/MY0AAOSw7TFlQ7vC/s-l300.jpg,Brand New,https://www.ebay.com/itm/145409160614?hash=item21db0fb5a6:g:MY0AAOSw7TFlQ7vC&amdata=enc%3AAQAIAAAA4JRSog4%2BQsAAnSbBPKmCO4wGxx%2BUIyZMbgI7uSeKH17ycyWwkUfXJsgOR1VyRte03dLi%2BSsv6PVdRz8mQ8EpqSXG6d3Jtn8nDRoLPrgJPCGjNSQ%2ByUht0CIs9pdP6BeWVKSt2Sh2m0Oz%2FcOZ76oBdqP838GBD1VH%2F1lNroxPjvMlokXBBrFMzPs3hxq3BYSW7RBOCVJUQiOawYndy%2FoBEDMo6mPe%2BqzpeD%2FbTymGyzu3oOZBYMtl%2FlMBhDjYXZVIWVmVwER9s%2F6AKmepJWj%2BOZ9pAxng%2BNaQHtVxd%2FYy%2F%2B7D%7Ctkp%3ABk9SR9DvxPjyYg
"New Listing
              


              Apple AirPods Pro 2nd Generation with MagSafe Wireless Charging Case - White",$22.50,https://i.ebayimg.com/thumbs/images/g/YLgAAOSwkQhlRI1Y/s-l300.jpg,Pre-Owned,https://www.ebay.com/itm/355160003566?hash=item52b12f93ee:g:YLgAAOSwkQhlRI1Y&amdata=enc%3AAQAIAAAA4J3gk3tN%2BbbLV3hP4UV6hR%2BJr8PxYhL4x61ufo9agD664D0969AXoHiAWUUuVAQCN8ftD8FmovgPQucck3%2FRpZYrZbl3duTgd1%2BzEtMDmJuqNEYrNYrtKG8M3w3Qyn9us%2BYcWOsYrKGk0Ba%2FJ%2BgMXoiinlL6Mg%2F9er8kk%2F8D2%2FhMqrN6mJMbGYUSt6o8fX3HLH0Mjat4%2B3PNW0aCQjBuu4FzRadnEIm2c5iPW9NSM5L%2FcXpc0POVl23pOgLr2tDq9FEtwDFbvZ5MdcOAVeH0MjTNOOJQKzrN5WRE6tOPtp4w%7Ctkp%3ABk9SR9DvxPjyYg
Apple AirPods Pro with Magsafe Charging Case - White (MLWK3AM/A)â„¢,$150.59,https://i.ebayimg.com/thumbs/images/g/wqkAAOSw1GRkJa1i/s-l300.jpg,Excellent - Refurbished,https://www.ebay.com/itm/115750152737?hash=item1af33f2a21:g:wqkAAOSw1GRkJa1i&amdata=enc%3AAQAIAAAAwPxi43avd74x2oGbf6hL07iNxtgQuefhqWpCHfFvbKNYAZ4z%2FL6d%2Blzo1RDXiDxse4xrZKRm4jhmcLsWtOm%2F2IoqlB7aKa2CXFxZrtVYwPK0iQbyqqs9opvtUA9O6RbC%2F%2FeFlm4qSFGR6WzocbUzLBIpIPeRFcf7UHtSALvhhqrNZIA8ZqJW%2F1HNcstFhZCZ2n58ePmCAue5CBHoUWreFgoD0%2FZNebvW5Kv4cYhCDfiB3LRWJQn7S6AHu%2BJMg39Owg%3D%3D%7Ctkp%3ABk9SR9DvxPjyYg
APPLE AIRPODS PRO 2ND GEN MAGSAFE WIRELESS CHARGING CASE A2700 GENUINE *BP27*,$85.18,https://i.ebayimg.com/thumbs/images/g/tK8AAOSwUN9j5euS/s-l300.jpg,Very Good - Refurbished,https://www.ebay.com/itm/304799715000?epid=26056278534&hash=item46f77a8eb8:g:tK8AAOSwUN9j5euS&amdata=enc%3AAQAIAAAAwJbrk9FwmbSlK3pXVAiBq%2FoJgDHhtEVo57N1%2FoFhlyhEMZcgU7cAbhp3mhiYikaZuaK49kmBaF%2BPLLL22bJ2BU1xMmJdaLbEmJgyAOIDSL5ajac28dh3vEVxlMteMfx25Nyhit2f2%2BUumMM3Rp%2FrFZF1KZdUM53jO305r%2FPrPHalzmTnuFpVQ07Vv0BbGnvFhBX5Ba4oRrzZ6S4%2Bq%2Buh7wLi9%2FHp%2BWjff09EVnZgx6gxQDtaD31tyVyD1KN1fn9b5w%3D%3D%7Ctkp%3ABk9SR9DvxPjyYg
Apple AirPods Pro 1st Generation with  Wireless Charging Case - MWP22AM/A,$29.99,https://i.ebayimg.com/thumbs/images/g/M90AAOSw2kplPSH3/s-l300.jpg,Parts Only,https://www.ebay.com/itm/325865850825?hash=item4bdf1e47c9:g:M90AAOSw2kplPSH3&amdata=enc%3AAQAIAAAAwMTex7pKo%2BWdlbixzFFTQNlybFDq30eCcrcgl6OJLSjC2jDiG%2FqZnmSKF9oLo9wg4s%2BjkNV%2FGg3mMLxpWI8mDF6q3SQjmek5V4%2FPSki9bKMSBPAPzo1sJ0XSsGWEub2NVpuohvRCtaSnHYwYzG12ux%2BvmBTmwGaj8aBlXH0iq94DQq882f7%2BNUDCixJz%2BuH7zvrx6csoQJFzcBnWm0DiR9NYWC%2FUNUTw167ooUhsosP3V3FQDj4ky2ifPtDp4krEMA%3D%3D%7Ctkp%3ABk9SR9DvxPjyYg
Apple AirPods Pro 1st Gen with Wireless Charging Case-Genuine Apple Airpods Pro,$129.98,https://i.ebayimg.com/thumbs/images/g/jUIAAOSw4UtlMZoz/s-l300.jpg,Good - Refurbished,https://www.ebay.com/itm/115947640016?epid=10034976643&hash=item1aff0494d0:g:jUIAAOSw4UtlMZoz&amdata=enc%3AAQAIAAAA4EiiL8%2B4p8N9jqAX4w08Crrr1alyot1xskjFZ5Oew1r02egmDn77L6gVnwhAiJ1eZMEYXbakAyUG0wD5C4arghfhOLN7%2FU0bYMtPrrxHrjtRcsfRIGzOn9sGZFWI7B5o1rM5HInRbi1J03I5io125JqvCHSlOdiSsKK6QFkwWgWHy6G%2FbDhBHf3wA%2FguGqQ8JrXT7%2BKwHjDfxu2amnWCa7GhSCEXBKsdc1OGH7IqOxWGlLO45KUOeYYpSikl000Zu6AMUFY1%2BZXHXG4uAT5D8yMTk87n3v7dpCGs1DUAmht6%7Ctkp%3ABk9SR9LvxPjyYg
Apple AirPods Pro 2nd Generation with MagSafe Wireless Charging Case - White,$79.99,https://i.ebayimg.com/thumbs/images/g/1VYAAOSwO3BlPP6g/s-l300.jpg,Brand New,https://www.ebay.com/itm/394964768303?hash=item5bf5bc162f:g:1VYAAOSwO3BlPP6g&amdata=enc%3AAQAIAAAA4NXLjgQfhmh0cR8VjwT7AdIu%2FK5dSBHOF306Ou7tYymu%2BNZj4dpAZaBsxao3tWKYtQNufa7zLs0YwNON3F3kvlI2Qvj3gctDjynImQidSy4Blkm%2F6pjxS1Jsimp9ifqxsWd3nOCmsQizg%2FsrNOTItCQim82yyhIeX8OG2Vf83irlDa9cSy69mwLahFVZVSaLzC%2F%2FqIgtUJMvkUlqHTRNYX9Jv2iz3w0DEM769MwUAXgsqnidsU5bjBlBZ%2B1rtMqpXj6XBsyQIGNBCy4aj%2BxYyP04ZaHVr6pyqcgKiEYdMK2v%7Ctkp%3ABFBM0u_E-PJi
Apple AirPods Pro (1st Gen) with Wireless Charging Case - White FREE SHIPPING,$50.00,https://i.ebayimg.com/thumbs/images/g/8okAAOSwU3JlDwRp/s-l300.jpg,Pre-Owned,https://www.ebay.com/itm/386142172091?hash=item59e7ddf3bb:g:8okAAOSwU3JlDwRp&amdata=enc%3AAQAIAAAA4AqZ0DEhR7fHsr7m1lsLodR20UjerOjPIo%2FM8a5w8h5gaVHiGcxlpyj3VKmplhEKg6QX2DIvGvmhfuyyNsMMrrtljxGRkF2OneACQrF16%2FKF9HB8dkhnn71M0UAykwsUnONueSk3s02GGteEnq9j%2F5RkjjGLDVANlnYI7FjCoV5QVgOpBio%2FQtrbV03%2BsGlizEp74rTk6J3jCZWFfa6ry9kjuFa42Pno76yK%2F1%2FOGbJbG3A9h9PjzL%2BT0dCU1wSdo95MpD%2FokmpI0g2gLqkyKUIS8W7lWOB7saxEMMy1W32C%7Ctkp%3ABFBM0u_E-PJi
Apple AirPods PRO Wireless Headset White MWP22AM/A Brand New Sealed,$179.99,https://i.ebayimg.com/thumbs/images/g/cCEAAOSwqbhkmw7L/s-l300.jpg,No status available,https://www.ebay.com/itm/256064474608?hash=item3b9ea1cdf0:g:cCEAAOSwqbhkmw7L
Apple AirPods Pro 2nd Generation with MagSafe Wireless Charging Case (USBâ€‘C)...,$229.99,https://i.ebayimg.com/thumbs/images/g/X70AAOSw4~1lMXJd/s-l300.jpg,No status available,https://www.ebay.com/itm/175974199917?hash=item28f8e1326d:g:X70AAOSw4~1lMXJd
Apple AirPods Pro MWP22AM/A Wireless Charging Case  ( Sealed in factory box ),$166.00,https://i.ebayimg.com/thumbs/images/g/xfEAAOSwlMRk8kic/s-l300.jpg,No status available,https://www.ebay.com/itm/175884491004?hash=item28f38858fc:g:xfEAAOSwlMRk8kic
Wireless Charging Case Y015 for Apple Airpods Pro NEW,$26.10,https://i.ebayimg.com/thumbs/images/g/5HQAAOSw4sBkrzGO/s-l300.jpg,No status available,https://www.ebay.com/itm/394739839966?hash=item5be853f3de:g:5HQAAOSw4sBkrzGO
Apple AirPods Pro with Wireless Charging Case - White,$40.00,https://i.ebayimg.com/thumbs/images/g/MQUAAOSwOwJjbOHJ/s-l300.jpg,No status available,https://www.ebay.com/itm/335092993680?epid=10034976643&hash=item4e05194e90:g:MQUAAOSwOwJjbOHJ
Apple AirPods Pro (2nd Generation) Gen 2 - Excellent,$154.99,https://i.ebayimg.com/thumbs/images/g/ywMAAOSwDLljl75S/s-l300.jpg,No status available,https://www.ebay.com/itm/165787124485?hash=item2699aec305:g:ywMAAOSwDLljl75S
Apple AirPods Pro 2nd Generation With Magsafe Wireless Charging Case MQD83AM/A,$159.95,https://i.ebayimg.com/thumbs/images/g/fKgAAOSwWuRjZXXl/s-l300.jpg,No status available,https://www.ebay.com/itm/295317463511?hash=item44c24ae1d7:g:fKgAAOSwWuRjZXXl
Apple AirPods Pro 2nd Gen Genuine Replacement Right or Left or Charging Case,$72.99,https://i.ebayimg.com/thumbs/images/g/DMwAAOSwYCdjX-yo/s-l300.jpg,No status available,https://www.ebay.com/itm/134300492000?hash=item1f44eee0e0:g:DMwAAOSwYCdjX-yo
Apple Airpods Pro 1st Gen LEFT Side Airpod Only - Original Apple Airpods Pro 1st,$47.99,https://i.ebayimg.com/thumbs/images/g/sRUAAOSw82VfCOqL/s-l300.jpg,No status available,https://www.ebay.com/itm/114297836968?hash=item1a9cae95a8:g:sRUAAOSw82VfCOqL
Genuine Apple AirPods Pro RIGHT Side A2083 - Replacement RIGHT SIDE EARBUD 1st,$59.99,https://i.ebayimg.com/thumbs/images/g/1ecAAOSw0x1jcwnU/s-l300.jpg,No status available,https://www.ebay.com/itm/275357627880?hash=item401c97f5e8:g:1ecAAOSw0x1jcwnU
Genuine Apple AirPods Pro (1st Gen) Replacement Parts Right Left AirPods or Case,$99.99,https://i.ebayimg.com/thumbs/images/g/dEsAAOSwhJlkgzPF/s-l300.jpg,No status available,https://www.ebay.com/itm/126039275830?hash=item1d5886b936:g:dEsAAOSwhJlkgzPF
Airpods Pro 2nd Generation Bluetooth Earbuds Earphone Headset & Charging Case,$49.99,https://i.ebayimg.com/thumbs/images/g/BtcAAOSwxxNk~Cj4/s-l300.jpg,No status available,https://www.ebay.com/itm/234325390480?hash=item368ee1b490:g:BtcAAOSwxxNk~Cj4
Apple AirPods Pro 1st Gen Wireless Charging Case Only Genuine Apple Airpods Pro,$48.97,https://i.ebayimg.com/thumbs/images/g/6X8AAOSw2oheH5hH/s-l300.jpg,No status available,https://www.ebay.com/itm/124048289790?hash=item1ce1daaffe:g:6X8AAOSw2oheH5hH
Apple AirPods Pro 2nd Gen Left Airpod Only Genuine Apple Airpods Pro Gen 2 Good,$69.95,https://i.ebayimg.com/thumbs/images/g/mOgAAOSw7Qpj6rHl/s-l300.jpg,No status available,https://www.ebay.com/itm/125772587610?hash=item1d48a1625a:g:mOgAAOSw7Qpj6rHl
AirPods Pro 1st Gen Replacement Earbud Right Left  A2083,$43.99,https://i.ebayimg.com/thumbs/images/g/aQwAAOSwKHdk5rEC/s-l300.jpg,No status available,https://www.ebay.com/itm/325785648266?hash=item4bda567c8a:g:aQwAAOSwKHdk5rEC
Apple Airpods Pro 2nd Gen RIGHT Airpod Pro - Original Airpods Pro 2nd Right Side,$68.98,https://i.ebayimg.com/thumbs/images/g/R0oAAOSw7Glj7qda/s-l300.jpg,No status available,https://www.ebay.com/itm/115708588299?hash=item1af0c4f10b:g:R0oAAOSw7Glj7qda
Apple Airpods Pro 2nd Gen - Select Left or Right Airpods or Charging Case Good,$69.95,https://i.ebayimg.com/thumbs/images/g/UAEAAOSwIXxj9qQW/s-l300.jpg,No status available,https://www.ebay.com/itm/115714025365?hash=item1af117e795:g:UAEAAOSwIXxj9qQW
Apple AirPods Pro 2nd Gen Replacement Case Only A2700,$64.99,https://i.ebayimg.com/thumbs/images/g/5M4AAOSww7Fk2~so/s-l300.jpg,No status available,https://www.ebay.com/itm/134691099198?hash=item1f5c37123e:g:5M4AAOSww7Fk2~so
Apple Airpods Pro 2nd Gen RIGHT Side Airpod Only Original Apple Airpods Pro 2nd,$68.95,https://i.ebayimg.com/thumbs/images/g/V2YAAOSwHKtj7p6d/s-l300.jpg,No status available,https://www.ebay.com/itm/125775969232?hash=item1d48d4fbd0:g:V2YAAOSwHKtj7p6d
Genuine Apple Airpods Pro Replacment - Right or Left Side,$59.99,https://i.ebayimg.com/thumbs/images/g/A5QAAOSwjnhgEavh/s-l300.jpg,No status available,https://www.ebay.com/itm/353235527219?hash=item523e7a6633:g:A5QAAOSwjnhgEavh
